title,link,image,author,discount,publisher,pubdate,isbn,description
처음 만나는 통계와 데이터분석: R과 Python 활용 (R과 Python 활용),https://search.shopping.naver.com/book/catalog/32487713988,https://shopping-phinf.pstatic.net/main_3248771/32487713988.20240423080356.jpg,윤정연,0,한국금융연수원,20220314,9788928726943,"통계와 데이터분석은 금융권 업무와 동떨어져 있고, 극소수의 사람만 알면 되는 그다지 쓸모없는 지식인 것처럼 여겨지던 때가 있었습니다. 그러나 지금은 데이터의 시대
이고 빅데이터 분석과 활용이 화두가 될 정도로 상황이 많이 바뀌었습니다. 여기저기에서 통계와 데이터분석을 배우지 않으면 남들보다 뒤처질 것처럼 얘기하다 보니 왠
지 꼭 배워야만 할 것 같은 분위기가 형성된 것 같습니다. 이러한 분위기 속에서 통계를 분석 도구로 사용하고 이를 가르치는 입장에서 보면, 너무 급하게 암기식으로 배
우거나 현란한 공식에 매몰되어 흥미를 잃고, 실제 데이터를 접했을 때 전혀 적용하지 못하거나 잘못 적용하는 상황을 자주 목격하게 되었습니다.
실무에서 통계를 적용하여 데이터를 분석할 때 컴퓨터 분석 도구를 활용하게 됩니다. 이 책에서는 대중의 접근성을 높이고자 무료로 사용 가능한 프로그래밍 언어인 R과 
Python을 사용하였습니다. R과 Python을 사용하기 위한 프로그램 설치 및 설정, 기본 사용법부터 시작하여 데이터 준비 - 탐색 - 분석 단계까지 기술하였습니다. R과 
Python 언어는 각기 장점을 가지고 있고 사용하는 사람의 배경에 따라 좀 더 편하고 익숙한 언어가 있을 수 있습니다. 하지만 대부분 실무 업무를 하다 보면 분석하는 사
람의 숙련도나 선호도가 아닌 소속 기관이나 부서에 따라 언어를 선택하고 분석하게 되는 상황이 많아 이 책에서는 동일한 작업에 대해 두 언어를 모두 사용하였습니다. 
통계적인 지식을 가지고 있고 프로그램 경험이 있더라도 R과 Python 중 하나의 언어에만 익숙한 경우 이 책을 활용한다면 짧은 시간에 다른 언어를 습득하는 데 도움이 
될 것입니다.
이 책은 통계와 프로그래밍 지식이 거의 없거나 기본적인 내용을 배운 적이 있지만 제대로 이해하지 못하고 여전히 어려움을 느끼고 있는 독자들을 위해 썼습니다. 이 책
의 목적은 다양한 배경을 가진 독자들이 기본적인 데이터분석을 할 수 있도록 하는 것입니다. 데이터분석 기초 수업을 들으면서 보조 교재로 사용한다면 수업 중 이해가 
되지 않는 부분들을 다시 짚고 넘어갈 수 있을 것입니다. 책에 포함된 R과 Python 코드들과 데이터, 그리고 버전의 업그레이드에 따른 수정 내용들은
https://github.com/data-june-yoon/book에서 제공됩니다. 이 책의 많은 그래프가 명암으로만 표현되어 있지만 실제로는 훨씬 색이 다양하고 심미성이 높으니 직접 데이
터와 코드를 활용하여 실습을 해보기를 바랍니다. 또한 책에 대한 의견이나 질문은 저자의 이메일(juneyoon@kbi.or.kr)로 공유하면 됩니다.
높은 수준의 분석을 이해하기 위해서는 통계의 기반이 되는 수학부터 차근차근 시작하여 제대로 배우고 대학원 공부까지 하는 것이 가장 바람직할 것입니다. 하지만 그러
지 못하는 독자들(학습자 포함)을 위해서 수학적인 내용을 많이 덜어내고 최대한 간결하고 직관적으로 설명하려고 하였습니다. 이 책의 후반부에 포함된 통계모형 부분
에서도 각 분석 방법의 적용이 가능한 데이터 형태를 이해하고 프로그램을 적용하는 것에 초점을 맞추었습니다. 다만, 분산분석, 회귀분석, 로지스틱 회귀분석을 실무 프
로젝트에서 활용해야 한다면 이 책을 기반으로 하여 보다 깊이 있는 교재를 활용하여 추가로 공부할 것을 권장합니다. 미리 겁을 먹고 통계와 데이터분석을 기피할 필요
는 없지만, 분석 과정에서 모형에서의 가정이 맞는지 등은 언제나 조심스럽게 점검할 필요가 있습니다.〈br〉〈br〉

이 책을 통해 좀 더 많은 사람들이 R과 Python을 활용한 데이터분석의 매력과 재미에 빠져들기를 바랍니다."
파이썬(Python) 3 (쉽고 재미있는 프로그래밍 언어),https://search.shopping.naver.com/book/catalog/32441643782,https://shopping-phinf.pstatic.net/main_3244164/32441643782.20231017082827.jpg,최용,22500,인피니티북스,20140212,9791185578002,"『파이썬(Python) 3』은 쉽고 강력한 프로그래밍 언어인 파이썬에 대한 책이다. 파이썬의 기초, 시쿨리, 안드로이드 환경에서의 파이썬 스크립팅, 파이썬을 사용한 문자열 다루기, 다양한 파이썬 패키지의 소개와 다루는 법, 자이썬 등을 다룬다."
The Python (파이썬 프로그래밍),https://search.shopping.naver.com/book/catalog/32467009890,https://shopping-phinf.pstatic.net/main_3246700/32467009890.20220519232556.jpg,허진경,0,부크크(Bookk),20181113,9791127251765,"파이썬을 배우기 위해 여러권의 책이 필요 없습니다. 파이썬에 관한 단 한권의 책을 선택해야 한다면 이 책입니다. 프로그래밍 언어와 코딩을 배우길 원하는 사람, 파이썬 애플리케이션을 만들고 싶은 사람, 머신러닝으로 데이터를 분석하고 싶은사람, 파이썬은 이 모두에게 필요합니다. 이 책은 파이썬 프로그래밍 언어의 개념을 확실히 심어줍니다."
비트코딩 Python (최초의 문제은행식 코딩문제집),https://search.shopping.naver.com/book/catalog/32483328687,https://shopping-phinf.pstatic.net/main_3248332/32483328687.20230421071136.jpg,박해민,0,햄큐(HAMQ),20181019,9791196328832,"『비트코딩 Python』은 문제은행식 코딩 문제집으로 총 516문항을 수록하였다. 또한 각 단원마다 난이도 별 연습문제로 개념을 확실하게 잡을 수 있도록 구성하였으며, 다양한 영역과 다양한 주제의 신선한 문제를 삽입하였다. 이 교재는 처음 코딩을 배우는 학생, 코딩 수업을 듣는 학생, 코딩을 빠르게 하고 싶은 학생, 코딩공부를 해도 프로그램을 작성하는 것이 어려운 학생, 자료구조 등의 전공영역을 공부하기 전 코딩 실력이 부족하다 느끼는 학생들에게 도움이 될 것이다."
Pro Python,https://search.shopping.naver.com/book/catalog/32444045095,https://shopping-phinf.pstatic.net/main_3244404/32444045095.20220518202147.jpg,Marty Alchin,83230,Apress,20100601,9781430227571,"Not only will this book help your code, it will also help you understand and interact with the many established Python communities, or even start your own. Take your Python knowledge and coding skills to the next level."
Pro Python,https://search.shopping.naver.com/book/catalog/32456801665,https://shopping-phinf.pstatic.net/main_3245680/32456801665.20220519120500.jpg,,83230,Apress,20150107,9781484203354,"Pro Python, Second Edition explores concepts and features normally left to experimentation, allowing you to be even more productive and creative.In addition to pure code concerns, Pro Python develops your programming techniques and approaches, which will help make you a better Python programmer."
PYTHON으로 배우는 자료구조,https://search.shopping.naver.com/book/catalog/51885409619,https://shopping-phinf.pstatic.net/main_5188540/51885409619.20241212005425.jpg,홍지만^한정규^민홍^정진만^이재흥^장준혁^허준영,27720,홍릉,20241130,9791156002321,알고리즘 공부를 위한 실전적 자료구조
데이터 과학 입문: R과 Python의 활용 (R과 Python의 활용),https://search.shopping.naver.com/book/catalog/32462212607,https://shopping-phinf.pstatic.net/main_3246221/32462212607.20230214163948.jpg,허명회,19000,자유아카데미,20210925,9791158083229,"이 책은 성신여자대학교에서 “빅데이터의 이해와 활용”을 가르치면서 쓴 강의 텍스트 〈빅 데이터의 과학: R Commander의 활용〉의 고급 버전입니다. 이 책에서는 계산 도구(computing tools)로 R Commander 대신 R과 Python을 사용하였습니다.
  R과 Python은 데이터 과학 커뮤니티에서 활용되는 Top 2 컴퓨터 언어입니다. R은 전통적으로 통계학 배경의 전공자들이 사용하였고, Python은 컴퓨터 전공자들이 사용하였습니다. 두 언어가 기질적인 차이가 있어서 개인별로 선호가 다릅니다만, 선호의 차이는 주로 어느 언어를 먼저 배우느냐에 있어 보입니다. 한국어를 영어보다 먼저 배운 사람은 한국어가 편하고, 영어를 한국어보다 먼저 배운 사람은 영어가 편한 것과 마찬가지입니다. 이 책에서는 R과 Python을 동시에 제시함으로써 두 언어에 대한 비차별적 습득을 도모합니다. 물론 한 가지를 선택하여 학습할 수도 있습니다.
  이 책은 10개의 장으로 구성되어 있습니다. ‘빅’ 데이터 입문에서 시작하여, 수치형 데이터의 탐색, 변수변환, 범주형 데이터의 탐색, 통계적 추론, 회귀모형, 분류모형, 군집화 등의 기본 방법론을 8개의 장에 넣었습니다. 그리고 마지막 2개의 장에 기계학습(machine learning)의 맛보기라고 할 수 있는 k-NN과 나무모형(tree models)에 관한 내용을 수록하였습니다."
Python,https://search.shopping.naver.com/book/catalog/51447750170,https://shopping-phinf.pstatic.net/main_5144775/51447750170.20250317072531.jpg,,0,Mikcorp Ltd.,20201228,9781801571296,"Includes 3 manuscriptsLearn Python Programming?In today's Industry, Python Programming is highly recommended for developing Websites. The creator of this programming language was Guido Van Rossum, released first in the year 1991."
Python,https://search.shopping.naver.com/book/catalog/32549401534,https://shopping-phinf.pstatic.net/main_3254940/32549401534.20220523190535.jpg,,53630,Davide Cicatiello,20201102,9781801157032,"DescriptionAre you one of those individuals who want to learn more about machine learning using Python? Perhaps you are seeking a detailed guide explaining how you can manage machine learning easily and hassle-free. Then look no further because this book, Machine Learning Using Python: Discover The World Of Machine Learning Using Python Algorithm Analysis, Ide, and Libraries."
Python (Learn Python Programming in One Week with Step-by-Step Tutorials:  Learn Python Programming in One Week with Step-by-Step Tutorials),https://search.shopping.naver.com/book/catalog/51447407416,https://shopping-phinf.pstatic.net/main_5144740/51447407416.20250324072003.jpg,,0,Dia Thabet,20200508,9798644385539,Have you always wanted to learn computer programming but are afraid it'll be too difficult for you? Or perhaps you know other programming languages but are interested in learning the Python language fast?? Then this guide is for you.
Python (머리에 쏙쏙 들어오는 파이썬 안내서),https://search.shopping.naver.com/book/catalog/32493375826,https://shopping-phinf.pstatic.net/main_3249337/32493375826.20220527024016.jpg,폴 배리,0,한빛미디어,20111028,9788979148688,"고유한 기법으로 파이썬 언어를 가르치는 실용 안내서 『헤드 퍼스트 파이썬』. 파이썬에서 제공하는 함수 모듈, 데이터 마이닝, 데이터 랭글링 등의 기법을 다양한 예제를 통해 쉽고 빠르게 익히도록 도와준다. 파이썬의 기초를 간단히 살펴보고 영속성, 예외 처리, 웹 개발, SQLite, 데이터 마이닝, 구글 앱 엔진을 적용한다. 또한 안드로이드용 웹앱도 만들어 본다. 파이썬 프로그래머가 되기 위해 경험해야 할 모든 것을 가르쳐주는 책이다."
Python (Visual QuickStart Guide),https://search.shopping.naver.com/book/catalog/32522535628,https://shopping-phinf.pstatic.net/main_3252253/32522535628.20220522130214.jpg,,33350,Peachpit Press,20011001,9780201748840,"The quick and easy way to master Python for Internet and Intranet programming with this visual, step-by-step guide to the popular Python programming language. This guide contains cross-platform coverage for the Mac, Windows, and Unix environments ..."
Python (The Road to Driving Confidence),https://search.shopping.naver.com/book/catalog/51446042699,https://shopping-phinf.pstatic.net/main_5144604/51446042699.20250105072407.jpg,,0,Caboodle Books,20111001,9780956948205,"Age range 6 to 9Daniel is scared of two things - the three-metre long python that his dad keeps in their loft and the Kelly Horton gang. He has nightmares that the snake escapes from the loft, wraps itself around him and starts to squeeze. Kelly Horton and her gang give him nightmares of a different kind."
Python 리터러시,https://search.shopping.naver.com/book/catalog/52520570819,https://shopping-phinf.pstatic.net/main_5252057/52520570819.20250201071422.jpg,민상준,19200,부크크(bookk),20241230,9791141970338,"""Python 리터러시""는 파이썬 입문서와 함께 공부하는 파이썬 연습문제입니다.
　
파이썬은 언어입니다. 파이썬은 컴퓨터를 사용하는 단순한 도구가 아닙니다. Python으로 작성된 코드는 컴퓨터에게 일을 지시하는 수단에 그치지 않습니다. 문제를 함께 해결하고자 하는 동료들과의 소통 수단이기도 합니다. 그래서 가독성이 좋은 코드의 조건 중 하나가 됩니다. 이는 파이썬이 언어라는 확실한 근거가 됩니다.
　
언어의 학습에서는 이해와 숙달이 함께 필요합니다. 파이썬이라는 언어를 학습할 때도 마찬가지입니다. 사고력과 끈기를 키워야 합니다. 그래서 연습문제가 필요합니다. 이것이 문해력을 뜻하는 ‘리터러시’라는 단어를 연습문제 책 이름에 넣은 이유입니다. 파이썬 입문서와 함께 공부하며 언어로서의 파이썬의 기본기를 다질 수 있도록 도울 수 있는 문제들을 이 책, ""Python 리터러시""에 담았습니다."
알고리즘으로 배우는 수치해석: Python 활용 (Python 활용),https://search.shopping.naver.com/book/catalog/34512901621,https://shopping-phinf.pstatic.net/main_3451290/34512901621.20230131164607.jpg,최덕기,28500,학산미디어,20220915,9791185294377,"이 책은 수치해석에 대한 최신의 경향을 따라가기 위해서, 수학적 배경, 알고리즘, 프로그래밍 기법을 한 곳에 모아 놓은 책이다. 따라서, 독자들의 다양한 필요에 따라서 적절한 내용을 체계적으로 학습할 수 있도록 배려하였다. 이 책은 특별히 알고리즘의 작동 원리를 설명하는데 중점을 두었다. 프로그램을 수행하기 위해서는 작동 원리를 반드시 이해해야 하기 때문이다.
 독자들이 수치해석에 대한 기본적인 지식을 충분히 습득할 수 있도록 다음과 같은 주안점을 두어 필요한 내용들을 소개하고 있다.
1. 수학적 이론을 지양하고 보다 쉽게 수치해석의 원리를 이해할 수 있도록 내용을 상세히 풀어서 설명하였다.
2. 알고리즘의 작동원리를 구체적으로 설명하여 이해하기 쉽도록 하였다.
3. 알고리즘을 실제로 구현하기 위한 프로그래밍 기법을 복잡하지 않으면서도 체계적으로 설명하였다."
데이터과학을 위한 확률.통계: R과 Python의 활용 (R과 Python의 활용),https://search.shopping.naver.com/book/catalog/49815960649,https://shopping-phinf.pstatic.net/main_4981596/49815960649.20240817091325.jpg,허명회,22080,자유아카데미,20240820,9791158086305,수학과 컴퓨팅이 데이터 과학에서 중요한 두 요소라는 것이 저자의 소신이다. 그렇지만 고급 수학을 전제하지 않는다. 낮은 수준에서부터도 수학적으로 접근하는 태도가 데이터 과학을 학습하고 전개함에 있어 중요하다. 컴퓨팅도 수학 못지않게 중요하다. 사용자 코딩을 해봐야 자신의 이해가 확실한지를 알 수 있다. 이 책에서는 대부분 예제에서 R과 Python을 활용하였다. 사용된 코드들은 출판사(자유아카데미) 홈페이지 http://www.freeaca.com에서 내려받을 수 있다.
Python 101,https://search.shopping.naver.com/book/catalog/51446562000,https://shopping-phinf.pstatic.net/main_5144656/51446562000.20250127073413.jpg,,0,Michael Driscoll,20140603,9780996062817,"Learn how to program with Python 3 from beginning to end. My book is made primarily for beginners. However, at least two-thirds of it is aimed at intermediate programmers. You may be wondering how that works. The book will be split into five parts: beginner material, the Python standard library, intermediate topics, 3rd party modules, and distribution."
데이터과학자를 위한 통계분석 STATA  Python (STATA & Python),https://search.shopping.naver.com/book/catalog/51093011620,https://shopping-phinf.pstatic.net/main_5109301/51093011620.20241030071005.jpg,민인식^최필선,30400,지필미디어,20241030,9791193187623,"AI와 데이터 과학의 시대가 도래하면서 방대한 데이터 속에서 의미 있는 통찰을 도출하는 능력은 그 어느 때보다 중요해지고 있습니다. 이러한 흐름 속에서도 전통적 통계분석에 대한 깊은 이해는 여전히 데이터 과학의 핵심을 이루고 있으며, 이를 뒷받침하는 도구로서의 통계 소프트웨어의 역할은 지속적으로 강조되고 있습니다. 
기존 출간한 『Stata 기초적 이해와 활용』과 『Stata 기초통계와 회귀분석』에서는 Stata를 중심으로 통계분석의 기초부터 응용까지 체계적으로 다루어 왔습니다. 기존 책을 대신하여 본서 한 권으로 재편집하였고 데이터 과학의 최신 트렌드에 발맞추어 Python 코드도 함께 제시하였습니다. 이를 통해 독자들은 Stata의 강력한 기능을 활용함과 동시에 Python의 유연성과 확장성을 경험할 수 있을 것으로 기대합니다. 
데이터 과학은 단순한 통계분석을 넘어 머신러닝, 인공지능 등 다양한 분야와 융합되고 있습니다. 그럼에도 불구하고, 통계학의 기초적인 원리와 분석 기법에 대한 탄탄한 이해는 데이터 과학자가 복잡한 문제를 해결하고, 신뢰할 수 있는 결과를 도출 하는 데 필수적입니다. 본서는 이러한 배경을 바탕으로 Stata와 Python을 효과적으로 활용하여 실질적인 데이터 분석 능력을 배양하는 데 중점을 두었습니다.
본서에서는 Stata와 Python을 활용한 통계분석의 기초부터 심화까지 포괄적으로 다루고자 합니다. 데이터 불러오기와 저장, 데이터 관리 명령어, 기초 통계량 계산, 데이터 시각화, 가설 검정, 회귀분석 등 데이터 과학자가 실무에서 필요로 하는 다양한 분석 기법과 방법론을 체계적으로 소개하고 있습니다. 실습을 통해 직접적인 경험을 쌓을 수 있도록 다양한 예제와 코드를 포함하였습니다."
처음 만나는 통계와 데이터분석: R과 Python 활용 (R과 Python 활용),https://search.shopping.naver.com/book/catalog/32487713988,https://shopping-phinf.pstatic.net/main_3248771/32487713988.20240423080356.jpg,윤정연,0,한국금융연수원,20220314,9788928726943,"통계와 데이터분석은 금융권 업무와 동떨어져 있고, 극소수의 사람만 알면 되는 그다지 쓸모없는 지식인 것처럼 여겨지던 때가 있었습니다. 그러나 지금은 데이터의 시대
이고 빅데이터 분석과 활용이 화두가 될 정도로 상황이 많이 바뀌었습니다. 여기저기에서 통계와 데이터분석을 배우지 않으면 남들보다 뒤처질 것처럼 얘기하다 보니 왠
지 꼭 배워야만 할 것 같은 분위기가 형성된 것 같습니다. 이러한 분위기 속에서 통계를 분석 도구로 사용하고 이를 가르치는 입장에서 보면, 너무 급하게 암기식으로 배
우거나 현란한 공식에 매몰되어 흥미를 잃고, 실제 데이터를 접했을 때 전혀 적용하지 못하거나 잘못 적용하는 상황을 자주 목격하게 되었습니다.
실무에서 통계를 적용하여 데이터를 분석할 때 컴퓨터 분석 도구를 활용하게 됩니다. 이 책에서는 대중의 접근성을 높이고자 무료로 사용 가능한 프로그래밍 언어인 R과 
Python을 사용하였습니다. R과 Python을 사용하기 위한 프로그램 설치 및 설정, 기본 사용법부터 시작하여 데이터 준비 - 탐색 - 분석 단계까지 기술하였습니다. R과 
Python 언어는 각기 장점을 가지고 있고 사용하는 사람의 배경에 따라 좀 더 편하고 익숙한 언어가 있을 수 있습니다. 하지만 대부분 실무 업무를 하다 보면 분석하는 사
람의 숙련도나 선호도가 아닌 소속 기관이나 부서에 따라 언어를 선택하고 분석하게 되는 상황이 많아 이 책에서는 동일한 작업에 대해 두 언어를 모두 사용하였습니다. 
통계적인 지식을 가지고 있고 프로그램 경험이 있더라도 R과 Python 중 하나의 언어에만 익숙한 경우 이 책을 활용한다면 짧은 시간에 다른 언어를 습득하는 데 도움이 
될 것입니다.
이 책은 통계와 프로그래밍 지식이 거의 없거나 기본적인 내용을 배운 적이 있지만 제대로 이해하지 못하고 여전히 어려움을 느끼고 있는 독자들을 위해 썼습니다. 이 책
의 목적은 다양한 배경을 가진 독자들이 기본적인 데이터분석을 할 수 있도록 하는 것입니다. 데이터분석 기초 수업을 들으면서 보조 교재로 사용한다면 수업 중 이해가 
되지 않는 부분들을 다시 짚고 넘어갈 수 있을 것입니다. 책에 포함된 R과 Python 코드들과 데이터, 그리고 버전의 업그레이드에 따른 수정 내용들은
https://github.com/data-june-yoon/book에서 제공됩니다. 이 책의 많은 그래프가 명암으로만 표현되어 있지만 실제로는 훨씬 색이 다양하고 심미성이 높으니 직접 데이
터와 코드를 활용하여 실습을 해보기를 바랍니다. 또한 책에 대한 의견이나 질문은 저자의 이메일(juneyoon@kbi.or.kr)로 공유하면 됩니다.
높은 수준의 분석을 이해하기 위해서는 통계의 기반이 되는 수학부터 차근차근 시작하여 제대로 배우고 대학원 공부까지 하는 것이 가장 바람직할 것입니다. 하지만 그러
지 못하는 독자들(학습자 포함)을 위해서 수학적인 내용을 많이 덜어내고 최대한 간결하고 직관적으로 설명하려고 하였습니다. 이 책의 후반부에 포함된 통계모형 부분
에서도 각 분석 방법의 적용이 가능한 데이터 형태를 이해하고 프로그램을 적용하는 것에 초점을 맞추었습니다. 다만, 분산분석, 회귀분석, 로지스틱 회귀분석을 실무 프
로젝트에서 활용해야 한다면 이 책을 기반으로 하여 보다 깊이 있는 교재를 활용하여 추가로 공부할 것을 권장합니다. 미리 겁을 먹고 통계와 데이터분석을 기피할 필요
는 없지만, 분석 과정에서 모형에서의 가정이 맞는지 등은 언제나 조심스럽게 점검할 필요가 있습니다.〈br〉〈br〉

이 책을 통해 좀 더 많은 사람들이 R과 Python을 활용한 데이터분석의 매력과 재미에 빠져들기를 바랍니다."
파이썬(Python) 3 (쉽고 재미있는 프로그래밍 언어),https://search.shopping.naver.com/book/catalog/32441643782,https://shopping-phinf.pstatic.net/main_3244164/32441643782.20231017082827.jpg,최용,22500,인피니티북스,20140212,9791185578002,"『파이썬(Python) 3』은 쉽고 강력한 프로그래밍 언어인 파이썬에 대한 책이다. 파이썬의 기초, 시쿨리, 안드로이드 환경에서의 파이썬 스크립팅, 파이썬을 사용한 문자열 다루기, 다양한 파이썬 패키지의 소개와 다루는 법, 자이썬 등을 다룬다."
The Python (파이썬 프로그래밍),https://search.shopping.naver.com/book/catalog/32467009890,https://shopping-phinf.pstatic.net/main_3246700/32467009890.20220519232556.jpg,허진경,0,부크크(Bookk),20181113,9791127251765,"파이썬을 배우기 위해 여러권의 책이 필요 없습니다. 파이썬에 관한 단 한권의 책을 선택해야 한다면 이 책입니다. 프로그래밍 언어와 코딩을 배우길 원하는 사람, 파이썬 애플리케이션을 만들고 싶은 사람, 머신러닝으로 데이터를 분석하고 싶은사람, 파이썬은 이 모두에게 필요합니다. 이 책은 파이썬 프로그래밍 언어의 개념을 확실히 심어줍니다."
비트코딩 Python (최초의 문제은행식 코딩문제집),https://search.shopping.naver.com/book/catalog/32483328687,https://shopping-phinf.pstatic.net/main_3248332/32483328687.20230421071136.jpg,박해민,0,햄큐(HAMQ),20181019,9791196328832,"『비트코딩 Python』은 문제은행식 코딩 문제집으로 총 516문항을 수록하였다. 또한 각 단원마다 난이도 별 연습문제로 개념을 확실하게 잡을 수 있도록 구성하였으며, 다양한 영역과 다양한 주제의 신선한 문제를 삽입하였다. 이 교재는 처음 코딩을 배우는 학생, 코딩 수업을 듣는 학생, 코딩을 빠르게 하고 싶은 학생, 코딩공부를 해도 프로그램을 작성하는 것이 어려운 학생, 자료구조 등의 전공영역을 공부하기 전 코딩 실력이 부족하다 느끼는 학생들에게 도움이 될 것이다."
Pro Python,https://search.shopping.naver.com/book/catalog/32444045095,https://shopping-phinf.pstatic.net/main_3244404/32444045095.20220518202147.jpg,Marty Alchin,83230,Apress,20100601,9781430227571,"Not only will this book help your code, it will also help you understand and interact with the many established Python communities, or even start your own. Take your Python knowledge and coding skills to the next level."
Pro Python,https://search.shopping.naver.com/book/catalog/32456801665,https://shopping-phinf.pstatic.net/main_3245680/32456801665.20220519120500.jpg,,83230,Apress,20150107,9781484203354,"Pro Python, Second Edition explores concepts and features normally left to experimentation, allowing you to be even more productive and creative.In addition to pure code concerns, Pro Python develops your programming techniques and approaches, which will help make you a better Python programmer."
PYTHON으로 배우는 자료구조,https://search.shopping.naver.com/book/catalog/51885409619,https://shopping-phinf.pstatic.net/main_5188540/51885409619.20241212005425.jpg,홍지만^한정규^민홍^정진만^이재흥^장준혁^허준영,27720,홍릉,20241130,9791156002321,알고리즘 공부를 위한 실전적 자료구조
데이터 과학 입문: R과 Python의 활용 (R과 Python의 활용),https://search.shopping.naver.com/book/catalog/32462212607,https://shopping-phinf.pstatic.net/main_3246221/32462212607.20230214163948.jpg,허명회,19000,자유아카데미,20210925,9791158083229,"이 책은 성신여자대학교에서 “빅데이터의 이해와 활용”을 가르치면서 쓴 강의 텍스트 〈빅 데이터의 과학: R Commander의 활용〉의 고급 버전입니다. 이 책에서는 계산 도구(computing tools)로 R Commander 대신 R과 Python을 사용하였습니다.
  R과 Python은 데이터 과학 커뮤니티에서 활용되는 Top 2 컴퓨터 언어입니다. R은 전통적으로 통계학 배경의 전공자들이 사용하였고, Python은 컴퓨터 전공자들이 사용하였습니다. 두 언어가 기질적인 차이가 있어서 개인별로 선호가 다릅니다만, 선호의 차이는 주로 어느 언어를 먼저 배우느냐에 있어 보입니다. 한국어를 영어보다 먼저 배운 사람은 한국어가 편하고, 영어를 한국어보다 먼저 배운 사람은 영어가 편한 것과 마찬가지입니다. 이 책에서는 R과 Python을 동시에 제시함으로써 두 언어에 대한 비차별적 습득을 도모합니다. 물론 한 가지를 선택하여 학습할 수도 있습니다.
  이 책은 10개의 장으로 구성되어 있습니다. ‘빅’ 데이터 입문에서 시작하여, 수치형 데이터의 탐색, 변수변환, 범주형 데이터의 탐색, 통계적 추론, 회귀모형, 분류모형, 군집화 등의 기본 방법론을 8개의 장에 넣었습니다. 그리고 마지막 2개의 장에 기계학습(machine learning)의 맛보기라고 할 수 있는 k-NN과 나무모형(tree models)에 관한 내용을 수록하였습니다."
言語硏究のためのPython活用術,https://search.shopping.naver.com/book/catalog/53387169518,https://shopping-phinf.pstatic.net/main_5338716/53387169518.20250306084741.jpg,淺尾仁彦 著,31920,開拓社,20250109,9784758924108,
Python,https://search.shopping.naver.com/book/catalog/32549401534,https://shopping-phinf.pstatic.net/main_3254940/32549401534.20220523190535.jpg,,53630,Davide Cicatiello,20201102,9781801157032,"DescriptionAre you one of those individuals who want to learn more about machine learning using Python? Perhaps you are seeking a detailed guide explaining how you can manage machine learning easily and hassle-free. Then look no further because this book, Machine Learning Using Python: Discover The World Of Machine Learning Using Python Algorithm Analysis, Ide, and Libraries."
Python (Learn Python Programming in One Week with Step-by-Step Tutorials:  Learn Python Programming in One Week with Step-by-Step Tutorials),https://search.shopping.naver.com/book/catalog/51447407416,https://shopping-phinf.pstatic.net/main_5144740/51447407416.20250324072003.jpg,,0,Dia Thabet,20200508,9798644385539,Have you always wanted to learn computer programming but are afraid it'll be too difficult for you? Or perhaps you know other programming languages but are interested in learning the Python language fast?? Then this guide is for you.
Python (머리에 쏙쏙 들어오는 파이썬 안내서),https://search.shopping.naver.com/book/catalog/32493375826,https://shopping-phinf.pstatic.net/main_3249337/32493375826.20220527024016.jpg,폴 배리,0,한빛미디어,20111028,9788979148688,"고유한 기법으로 파이썬 언어를 가르치는 실용 안내서 『헤드 퍼스트 파이썬』. 파이썬에서 제공하는 함수 모듈, 데이터 마이닝, 데이터 랭글링 등의 기법을 다양한 예제를 통해 쉽고 빠르게 익히도록 도와준다. 파이썬의 기초를 간단히 살펴보고 영속성, 예외 처리, 웹 개발, SQLite, 데이터 마이닝, 구글 앱 엔진을 적용한다. 또한 안드로이드용 웹앱도 만들어 본다. 파이썬 프로그래머가 되기 위해 경험해야 할 모든 것을 가르쳐주는 책이다."
Python (Visual QuickStart Guide),https://search.shopping.naver.com/book/catalog/32522535628,https://shopping-phinf.pstatic.net/main_3252253/32522535628.20220522130214.jpg,,33350,Peachpit Press,20011001,9780201748840,"The quick and easy way to master Python for Internet and Intranet programming with this visual, step-by-step guide to the popular Python programming language. This guide contains cross-platform coverage for the Mac, Windows, and Unix environments ..."
Python (The Road to Driving Confidence),https://search.shopping.naver.com/book/catalog/51446042699,https://shopping-phinf.pstatic.net/main_5144604/51446042699.20250105072407.jpg,,0,Caboodle Books,20111001,9780956948205,"Age range 6 to 9Daniel is scared of two things - the three-metre long python that his dad keeps in their loft and the Kelly Horton gang. He has nightmares that the snake escapes from the loft, wraps itself around him and starts to squeeze. Kelly Horton and her gang give him nightmares of a different kind."
